"CRASH_ID","VHCL_ID","PARTIC_ID","PARTIC_DSPLY_SEQ_NO","VHCL_CODED_SEQ_NO","PARTIC_VHCL_SEQ_NO","PARTIC_TYP_CD","PARTIC_TYP_SHORT_DESC","PARTIC_HIT_RUN_FLG","PUB_EMPL_FLG","SEX_CD","AGE_VAL","DRVR_LIC_STAT_CD","DRVR_LIC_STAT_SHORT_DESC","DRVR_RES_STAT_CD","DRVR_RES_SHORT_DESC","INJ_SVRTY_CD","INJ_SVRTY_SHORT_DESC","SFTY_EQUIP_USE_CD","SFTY_EQUIP_USE_SHORT_DESC","AIRBAG_DEPLOY_IND","MVMNT_CD","MVMNT_SHORT_DESC","CMPSS_DIR_FROM_CD","PARTIC_CMPSS_DIR_FROM_SHORT_DESC","CMPSS_DIR_TO_CD","PARTIC_CMPSS_DIR_TO_SHORT_DESC","NON_MOTRST_LOC_CD","NON_MOTRST_LOC_SHORT_DESC","ACTN_CD","ACTN_SHORT_DESC","PARTIC_ERR_1_CD","PARTIC_ERR_1_SHORT_DESC","PARTIC_ERR_2_CD","PARTIC_ERR_2_SHORT_DESC","PARTIC_ERR_3_CD","PARTIC_ERR_3_SHORT_DESC","PARTIC_CAUSE_1_CD","PARTIC_CAUSE_1_SHORT_DESC","PARTIC_CAUSE_2_CD","PARTIC_CAUSE_2_SHORT_DESC","PARTIC_CAUSE_3_CD","PARTIC_CAUSE_3_SHORT_DESC","PARTIC_EVNT_1_CD","PARTIC_EVNT_1_SHORT_DESC","PARTIC_EVNT_2_CD","PARTIC_EVNT_2_SHORT_DESC","PARTIC_EVNT_3_CD","PARTIC_EVNT_3_SHORT_DESC","BAC_VAL","ALCHL_USE_RPT_IND","DRUG_USE_RPT_IND","MJ_USE_RPT_IND","STRIKG_PARTIC_FLG"
"1900563","3574855","4068662","1","1","1","1","DRVR","False","False","9","00","9","UNK  ","9","UNK  ","9","NONE","9","UNK       ","","","","","","","","","","000","NONE     ","000","NONE      ","","","","","00","NO CODE ","","","","","","","","","","","","","","","False"
"1900571","3574869","4068676","1","1","1","1","DRVR","False","False","9","00","9","UNK  ","9","UNK  ","9","NONE","9","UNK       ","","","","","","","","","","000","NONE     ","000","NONE      ","","","","","00","NO CODE ","","","","","","","","","","","","","","","False"
"1900590","3574902","4068708","1","1","1","1","DRVR","False","False","9","00","9","UNK  ","9","UNK  ","9","NONE","9","UNK       ","","","","","","","","","","000","NONE     ","000","NONE      ","","","","","00","NO CODE ","","","","","","","","","","","","","","","False"
"1900599","3574919","4068726","2","2","1","1","DRVR","False","False","1","36","1","OR-Y ","1","OR<25","4","INJC","2","BELT      ","0","","","","","","","","","000","NONE     ","000","NONE      ","","","","","00","NO CODE ","","","","","","","","","","","","","","","False"
"1900600","3574920","4068727","1","1","1","1","DRVR","False","False","9","00","9","UNK  ","9","UNK  ","9","NONE","9","UNK       ","","","","","","","","","","000","NONE     ","000","NONE      ","","","","","00","NO CODE ","","","","","","","","","","","","0","0","3","False"
"1900609","3574937","4068744","2","2","1","1","DRVR","False","False","9","00","9","UNK  ","9","UNK  ","9","NONE","9","UNK       ","","","","","","","","","","000","NONE     ","000","NONE      ","","","","","00","NO CODE ","","","","","","","","","","","","","","","False"
"1900629","3574970","4068780","1","1","1","1","DRVR","False","False","9","00","9","UNK  ","9","UNK  ","9","NONE","9","UNK       ","","","","","","","","","","000","NONE     ","000","NONE      ","","","","","00","NO CODE ","","","","","","","","","","","","","","","False"
"1900638","3574987","4068796","1","1","1","1","DRVR","False","False","2","31","1","OR-Y ","1","OR<25","3","INJB","2","BELT      ","1","","","","","","","","","025","FATIGUE  ","081","OFF RD    ","","","","","16","FATIGUE ","","","","","","","","","","","","0","0","3","False"
"1900639","3574988","4068797","1","1","1","1","DRVR","False","False","9","00","9","UNK  ","9","UNK  ","9","NONE","9","UNK       ","","","","","","","","","","000","NONE     ","000","NONE      ","","","","","00","NO CODE ","","","","","","","","","","","","","","","False"
"1900645","3575005","4068816","6","4","1","1","DRVR","False","False","1","20","1","OR-Y ","2","OR>25","9","NONE","2","BELT      ","","","","","","","","","","000","NONE     ","000","NONE      ","","","","","00","NO CODE ","","","","","","","","","","","86","0","0","3","False"
"1900663","3575038","4068853","1","1","1","1","DRVR","False","False","2","16","1","OR-Y ","1","OR<25","4","INJC","2","BELT      ","","","","","","","","","","000","NONE     ","047","BASCRULE  ","079","F NEG CURV","","","01","TOO-FAST","","","","","","","","","","","","0","0","3","False"
"1885094","3546987","4037255","1","1","1","1","DRVR","False","False","2","60","1","OR-Y ","1","OR<25","9","NONE","2","BELT      ","1","","","","","","","","","000","NONE     ","020","DIS SGNL  ","","","","","04","DIS SIG ","","","","","","","","","","","","0","0","3","False"
