"CRASH_ID","SER_NO","CRASH_DT","CRASH_MO_NO","CRASH_DAY_NO","CRASH_YR_NO","CRASH_WK_DAY_CD","CRASH_HR_NO","CRASH_HR_SHORT_DESC","CNTY_ID","CNTY_NM","CITY_SECT_ID","CITY_SECT_NM","URB_AREA_CD","URB_AREA_SHORT_NM","FC_CD","FC_SHORT_DESC","NHS_FLG","HWY_NO","HWY_SFX_NO","HWY_MED_NM","RDWY_NO","HWY_COMPNT_CD","HWY_COMPNT_SHORT_DESC","MLGE_TYP_CD","MLGE_TYP_SHORT_DESC","RD_CON_NO","LRS_VAL","LAT_DEG_NO","LAT_MINUTE_NO","LAT_SEC_NO","LONGTD_DEG_NO","LONGTD_MINUTE_NO","LONGTD_SEC_NO","LAT_DD","LONGTD_DD","SPECL_JRSDCT_ID","SPECL_JRSDCT_SHORT_DESC","JRSDCT_GRP_CD","JRSDCT_GRP_LONG_DESC","AGY_ST_NO","ST_FULL_NM","RECRE_RD_NM","ISECT_AGY_ST_NO","ISECT_ST_FULL_NM","ISECT_RECRE_RD_NM","ISECT_SEQ_NO","FROM_ISECT_DSTNC_QTY","CMPSS_DIR_CD","MP_NO","POST_SPEED_LMT_VAL","RD_CHAR_CD","RD_CHAR_SHORT_DESC","OFF_RDWY_FLG","ISECT_TYP_CD","ISECT_TYP_SHORT_DESC","ISECT_REL_FLG","RNDABT_FLG","DRVWY_REL_FLG","LN_QTY","TURNG_LEG_QTY","MEDN_TYP_CD","MEDN_TYP_SHORT_DESC","IMPCT_LOC_CD","CRASH_TYP_CD","CRASH_TYP_SHORT_DESC","COLLIS_TYP_CD","COLLIS_TYP_SHORT_DESC","CRASH_SVRTY_CD","CRASH_SVRTY_SHORT_DESC","WTHR_COND_CD","WTHR_COND_SHORT_DESC","RD_SURF_COND_CD","RD_SURF_SHORT_DESC","LGT_COND_CD","LGT_COND_SHORT_DESC","TRAF_CNTL_DEVICE_CD","TRAF_CNTL_DEVICE_SHORT_DESC","TRAF_CNTL_FUNC_FLG","INVSTG_AGY_CD","INVSTG_AGY_SHORT_DESC","CRASH_EVNT_1_CD","CRASH_EVNT_1_SHORT_DESC","CRASH_EVNT_2_CD","CRASH_EVNT_2_SHORT_DESC","CRASH_EVNT_3_CD","CRASH_EVNT_3_SHORT_DESC","CRASH_CAUSE_1_CD","CRASH_CAUSE_1_SHORT_DESC","CRASH_CAUSE_2_CD","CRASH_CAUSE_2_SHORT_DESC","CRASH_CAUSE_3_CD","CRASH_CAUSE_3_SHORT_DESC","SCHL_ZONE_IND","WRK_ZONE_IND","ALCHL_INVLV_FLG","DRUG_INVLV_FLG","MJ_INVLV_FLG","CRASH_SPEED_INVLV_FLG","CRASH_HIT_RUN_FLG","POP_RNG_CD","POP_RNG_MED_DESC","RD_CNTL_CD","RD_CNTL_MED_DESC","RTE_TYP_CD","RTE_ID","RTE_NM","REG_ID","DIST_ID","SEG_MRK_ID","SEG_PT_LRS_MEAS","UNLOCT_FLG","CRASH_LAST_UD_DT","TOT_VHCL_CNT","TOT_FATAL_CNT","TOT_INJ_LVL_A_CNT","TOT_INJ_LVL_B_CNT","TOT_INJ_LVL_C_CNT","TOT_INJ_CNT","TOT_UNINJD_AGE00_04_CNT","TOT_UNINJD_PER_CNT","TOT_PED_CNT","TOT_PED_FATAL_CNT","TOT_PED_INJ_LVL_A_CNT","TOT_PED_INJ_CNT","TOT_PEDCYCL_CNT","TOT_PEDCYCL_FATAL_CNT","TOT_PEDCYCL_INJ_LVL_A_CNT","TOT_PEDCYCL_INJ_CNT","TOT_UNKNWN_CNT","TOT_UNKNWN_FATAL_CNT","TOT_UNKNWN_INJ_CNT","TOT_OCCUP_CNT","TOT_PER_INVLV_CNT","TOT_SFTY_EQUIP_USED_QTY","TOT_SFTY_EQUIP_UNUSED_QTY","TOT_SFTY_EQUIP_USE_UNKNOWN_QTY","TOT_PSNGR_VHCL_OCC_UNRESTRND_FATAL_CNT","TOT_MCYCLST_FATAL_CNT","TOT_MCYCLST_INJ_LVL_A_CNT","TOT_MCYCLST_INJ_CNT","TOT_MCYCLST_UNHELMTD_FATAL_CNT","TOT_ALCHL_IMPAIRED_DRVR_INV_FATAL_CNT","TOT_DRVR_AGE_01_20_CNT","LANE_RDWY_DPRT_CRASH_FLG"
"1669127","00574","2016-12-24 00:00:00","12","24","2016","7","23","11P","23","Malheur","","","","","01","R INTRST","True","006","  ","OLD OREGON TRAIL","1","0","MN","0","R","","000600100S00","44","12","39.770000000000000","-117","8","58.370000000000000","44.211047222222000","-117.149547222221333","","","","","","                            ","","","                            ","","","","0","360.02","70","7","GRADE   ","True","","","False","False","False","4","","2","DIVMD","06","8","FIX OBJ   ","9","FIX     ","4","INJ","2","CLD ","4","ICE ","3","DARK","099","UNKNOWN   ","True","1","STATE ","079","DITCH     ","010","SUB OTRN  ","124","SLIPPERY  ","01","TOO-FAST","","","","","0","0","False","False","False","True","False","","","5","RURAL HWY SYSTEM","IS","84   ","I-84      ","5","14 ","293_8547","4576.51969967497","False","2017-06-13 08:48:32","1","0","0","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","2","0","0","0","0","0","0","0","0","0","Y"
"1669161","00415","2016-05-07 00:00:00","05","07","2016","7","13","1P ","17","Josephine","","","","","06","R MN-ART","False","272","  ","JACKSONVILLE","1","0","MN","0","R","","027200100S00","42","20","30.280000000000000","-123","19","59.540000000000000","42.341744444444333","-123.333205555554667","","","","","","                            ","","","                            ","","","","0","6.28","40","2","ALLEY   ","False","","","False","False","False","2","","0","NONE ","04","B","ANGL-OTH  ","6","TURN    ","4","INJ","1","CLR ","1","DRY ","1","DAY ","099","UNKNOWN   ","True","1","STATE ","","","","","","","02","NO-YIELD","","","","","0","0","False","False","False","False","False","","","5","RURAL HWY SYSTEM","OR","238  ","238       ","3","08 ","293_21787","1191.99313196496","False","2017-06-13 08:48:34","2","0","0","0","2","2","0","1","0","0","0","0","0","0","0","0","0","0","0","3","3","3","0","0","0","0","0","0","0","0","1","N"
"1669170","00105","2016-05-23 00:00:00","05","23","2016","2","17","5P ","07","Crook","","","","","06","R MN-ART","False","370","  ","O'NEIL","1","0","MN","0","R","","037000100S00","44","20","16.170000000000000","-120","58","2.120000000000000","44.337824999999333","-120.967255555554667","","","","","","                            ","","","                            ","","","","0","11.32","55","5","CURVE   ","True","","","False","False","False","2","","0","NONE ","01","8","FIX OBJ   ","9","FIX     ","4","INJ","1","CLR ","1","DRY ","1","DAY ","006","REG-SIGN  ","True","2","COUNTY","079","DITCH     ","121","FENCE     ","129","HILL INV  ","30","SPEED   ","","","","","0","0","False","False","False","True","False","","","5","RURAL HWY SYSTEM","OR","370  ","370       ","4","10 ","293_22695","33617.7514544146","False","2017-06-13 08:48:34","1","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","1","Y"
"1669195","00567","2016-06-16 00:00:00","06","16","2016","5","18","6P ","17","Josephine","","","","","06","R MN-ART","False","272","  ","JACKSONVILLE","1","0","MN","0","R","","027200100S00","42","18","41.260000000000000","-123","15","57.080000000000000","42.311461111111000","-123.265855555555000","","","","","","                            ","","","                            ","","","","0","11.08","55","5","CURVE   ","True","","","False","False","False","2","","0","NONE ","06","8","FIX OBJ   ","9","FIX     ","4","INJ","3","RAIN","2","WET ","1","DAY ","099","UNKNOWN   ","True","1","STATE ","079","DITCH     ","010","SUB OTRN  ","","","10","OTHR-IMP","","","","","0","0","False","False","False","False","False","","","5","RURAL HWY SYSTEM","OR","238  ","238       ","3","08 ","293_20138","3459.71092129803","False","2017-06-13 08:48:36","1","0","0","2","0","2","0","1","0","0","0","0","0","0","0","0","0","0","0","3","3","3","0","0","0","0","0","0","0","0","0","Y"
"1669259","02649","2016-10-27 00:00:00","10","27","2016","5","20","8P ","15","Jackson","","","44","MEDFORD UA     ","17","U MJ-COL","False","","","","","","","","","","","42","15","56.410000000000000","-122","49","7.300000000000000","42.265669444444000","-122.818694444443667","","","","","00641  ","COLVER RD                   ","","","                            ","","","","9","2.56","","1","INTER   ","True","3","3-LEG  ","False","False","False","","0","","","03","8","FIX OBJ   ","9","FIX     ","4","INJ","3","RAIN","2","WET ","3","DARK","004","STOP SIGN ","True","2","COUNTY","079","DITCH     ","062","TREE      ","","","01","TOO-FAST","","","","","","","False","True","False","True","False","","","9","SUBURBAN COUNTY ROAD","","","","3","08 ","142_2301","0","False","2017-06-13 08:48:41","1","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","N"
"1669273","00494","2016-11-03 00:00:00","11","03","2016","5","21","9P ","05","Columbia","","","","","09","R LOCAL ","False","","","","","","","","","","","45","59","3.670000000000000","-123","6","22.040000000000000","45.984352777777333","-123.106122222222000","","","","","01135  ","REEDER RD                   ","","","                            ","","","","0","999.99","","3","STRGHT  ","False","","","False","False","False","2","","0","NONE ","03","&","OVERTURN  ","8","NCOL    ","4","INJ","0","UNK ","2","WET ","3","DARK","099","UNKNOWN   ","True","0","NONE  ","124","SLIPPERY  ","","","","","01","TOO-FAST","","","","","","","False","False","False","True","False","","","6","RURAL COUNTY ROAD","","","","2","01 ","","","True","2017-06-13 08:48:42","1","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","N"
"1669307","04061","2016-06-21 00:00:00","06","21","2016","3","09","9A ","34","Washington","194","Sherwood","57","PORTLAND UA    ","17","U MJ-COL","False","","","","","","","","","","","45","22","3.700000000000000","-122","52","4.030000000000000","45.367694444443667","-122.867786111110667","","","","","00701  ","SW EDY RD                   ","","00703  ","SW ELWERT RD                ","","1","0","3","","45","1","INTER   ","True","1","CROSS  ","False","False","False","","0","","","06","8","FIX OBJ   ","9","FIX     ","4","INJ","1","CLR ","1","DRY ","1","DAY ","004","STOP SIGN ","True","3","CITY  ","079","DITCH     ","","","","","03","PAS-STOP","30","SPEED   ","","","0","0","False","False","False","True","False","5","10,001 to 25,000","3","URBAN CITY STREET ","","","","1","02B","58_241238","837.2497","False","2017-08-28 15:12:54","1","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","1","N"
"1669322","04071","2016-06-21 00:00:00","06","21","2016","3","15","3P ","34","Washington","92","Hillsboro","57","PORTLAND UA    ","14","U PR-ART","True","029","  ","TUALATIN VALLEY","1","1","CP","0","R","","002900100S00","45","31","12.080000000000000","-122","58","38.210000000000000","45.520022222221667","-122.977280555554667","","","","","00203  ","SE BASELINE ST              ","","05008  ","SE 8TH AVE                  ","","1","","9","12.69","30","1","INTER   ","False","1","CROSS  ","False","False","False","","0","","","03","D","S-1TURN   ","6","TURN    ","4","INJ","1","CLR ","1","DRY ","1","DAY ","001","TRF SIGNAL","True","3","CITY  ","","","","","","","08","IMP-TURN","","","","","0","0","False","False","False","False","False","7","50,001 to 100,000","4","URBAN HWY SYSTEM","","","","1","02B","293_12463","0","False","2018-05-21 11:50:09","2","0","0","0","3","3","0","1","0","0","0","0","0","0","0","0","0","0","0","4","4","4","0","0","0","0","0","0","0","0","0","N"
"1669324","00457","2016-05-20 00:00:00","05","20","2016","6","09","9A ","17","Josephine","","","","","01","R INTRST","True","001","  ","PACIFIC","2","0","MN","0","R","","000100200S00","42","44","6.880000000000000","-123","22","13.520000000000000","42.735244444444333","-123.370422222221667","","","","","","                            ","","","                            ","","","","0","80","65","5","CURVE   ","True","","","False","False","False","4","","1","RSDMD","02","8","FIX OBJ   ","9","FIX     ","4","INJ","2","CLD ","1","DRY ","1","DAY ","099","UNKNOWN   ","True","1","STATE ","044","BARRIER   ","092","PHANTOM   ","","","01","TOO-FAST","26","PHANTOM ","","","0","0","False","False","False","True","False","","","5","RURAL HWY SYSTEM","IS","5    ","I-5       ","3","08 ","293_21491","3837.49360691577","False","2017-06-14 08:56:11","1","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","Y"
"1669358","01295","2016-04-11 00:00:00","04","11","2016","2","13","1P ","20","Lane","64","Eugene","25","EUGN-SPR UA    ","16","U MN-ART","False","","","","","","","","","","","44","1","27.040000000000000","-123","4","49.380000000000000","44.024177777777667","-123.080383333332667","","","","","00107  ","ALDER ST                    ","","05030  ","30TH AVE                    ","","1","0","9","","30","1","INTER   ","False","1","CROSS  ","False","False","False","","0","","","02","H","O-1 L-TURN","6","TURN    ","4","INJ","1","CLR ","1","DRY ","1","DAY ","000","NONE      ","True","3","CITY  ","","","","","","","02","NO-YIELD","","","","","0","0","False","False","False","False","False","8","100,001 to 200,000","3","URBAN CITY STREET ","","","","2","05 ","277_17982","148.530700000003","False","2017-08-17 14:35:15","2","0","1","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","2","2","2","0","0","0","0","0","0","0","0","1","N"
"1669373","04089","2016-06-22 00:00:00","06","22","2016","4","16","4P ","34","Washington","","","","","06","R MN-ART","False","140","  ","HILLSBORO-SILVERTON","1","0","MN","0","R","","014000100S00","45","25","6.820000000000000","-122","57","38.770000000000000","45.418561111110667","-122.960769444444000","","","","","","                            ","","","                            ","","","","9","7.73","55","1","INTER   ","False","3","3-LEG  ","False","False","False","","2","","","05","B","ANGL-OTH  ","6","TURN    ","4","INJ","1","CLR ","1","DRY ","1","DAY ","004","STOP SIGN ","True","0","NONE  ","","","","","","","02","NO-YIELD","","","","","","","False","False","False","False","False","","","5","RURAL HWY SYSTEM","OR","219  ","219       ","1","02B","293_23757","0","False","2017-06-14 08:56:17","2","0","0","0","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","2","2","1","0","1","0","0","0","0","0","0","0","N"
"1669293","02681","2016-10-29 00:00:00","10","29","2016","7","18","6P ","15","Jackson","132","Medford","44","MEDFORD UA     ","14","U PR-ART","True","022","  ","CRATER LAKE","1","0","MN","0","R","","002200100S00","42","21","13.700000000000000","-122","52","14.580000000000000","42.353805555555000","-122.870716666666667","","","","","00427  ","CRATER LAKE HY              ","","01916  ","POPLAR DR                   ","","1","","6","0.86","35","3","STRGHT  ","False","","","True","False","False","5","","1","RSDMD","04","E","S-1STOP   ","3","REAR    ","4","INJ","3","RAIN","2","WET ","1","DAY ","099","UNKNOWN   ","True","0","NONE  ","","","","","","","29","F AVOID ","","","","","","","False","False","False","False","False","7","50,001 to 100,000","4","URBAN HWY SYSTEM","OR","62   ","OR 62     ","3","08 ","293_22974","295.5758766753","False","2017-08-17 16:47:15","2","0","0","0","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","2","2","1","0","1","0","0","0","0","0","0","0","N"
"1669302","00144","2016-06-25 00:00:00","06","25","2016","7","13","1P ","07","Crook","","","","","07","R MJ-COL","False","","","","","","","","","","","44","7","51.000000000000000","-120","54","47.000000000000000","44.130833333332667","-120.913055555555000","","","","","00305  ","MILLICAN RD                 ","","","                            ","","","","0","10.79","55","3","STRGHT  ","True","","","False","False","False","2","","0","NONE ","01","&","OVERTURN  ","8","NCOL    ","4","INJ","1","CLR ","1","DRY ","1","DAY ","099","UNKNOWN   ","True","1","STATE ","079","DITCH     ","001","FEL/JUMP  ","","","30","SPEED   ","","","","","0","0","False","False","False","True","False","","","6","RURAL COUNTY ROAD","","","","4","10 ","54_1743","648.255395596238","False","2017-06-14 08:56:08","1","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","1","1","0","0","0","Y"
"1669327","02692","2016-10-30 00:00:00","10","30","2016","1","04","4A ","15","Jackson","","","44","MEDFORD UA     ","17","U MJ-COL","False","","","","","","","","","","","42","21","45.630000000000000","-122","56","49.920000000000000","42.362675000000000","-122.947199999999333","","","","","00710  ","OLD STAGE RD                ","","","                            ","","","","0","3.89","","1","INTER   ","True","","","False","False","False","","0","","","05","8","FIX OBJ   ","9","FIX     ","4","INJ","3","RAIN","2","WET ","3","DARK","004","STOP SIGN ","True","2","COUNTY","079","DITCH     ","058","OTH SIGN  ","","","01","TOO-FAST","","","","","0","0","False","False","False","True","True","","","9","SUBURBAN COUNTY ROAD","","","","3","08 ","142_3781","29611.5166","False","2017-06-14 08:56:12","1","0","1","0","1","2","0","1","0","0","0","0","0","0","0","0","0","0","0","3","3","0","1","2","0","0","0","0","0","0","1","N"
"1669336","00611","2016-04-20 00:00:00","04","20","2016","4","21","9P ","09","Deschutes","19","Bend","9","BEND UA        ","17","U MJ-COL","False","","","","","","","","","","","44","4","31.870000000000000","-121","21","50.620000000000000","44.075519444443667","-121.364061111111000","","","","","02220  ","NW SHEVLIN PARK MKT RD      ","","00508  ","MCCLAIN DR                  ","","1","244","4","","","7","GRADE   ","True","","","False","False","False","2","","0","NONE ","07","8","FIX OBJ   ","9","FIX     ","4","INJ","1","CLR ","1","DRY ","3","DARK","000","NONE      ","True","3","CITY  ","121","FENCE     ","059","HYDRANT   ","093","CELL PHONE","27","INATTENT","","","","","0","0","False","False","False","False","False","7","50,001 to 100,000","3","URBAN CITY STREET ","","","","4","10 ","11_10011036","11394.7848850899","False","2017-08-17 13:59:53","1","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","1","Y"
"1669361","06433","2016-06-03 00:00:00","06","03","2016","6","11","11A","26","Multnomah","83","Gresham","57","PORTLAND UA    ","14","U PR-ART","True","","","","","","","","","","","45","30","16.040000000000000","-122","27","38.940000000000000","45.504455555555000","-122.460816666666000","","","","","00612  ","NW DIVISION ST              ","","00707  ","NW EASTWOOD AVE             ","","1","473","3","","","2","ALLEY   ","False","","","False","False","False","4","","0","NONE ","08","B","ANGL-OTH  ","6","TURN    ","4","INJ","1","CLR ","1","DRY ","1","DAY ","099","UNKNOWN   ","True","3","CITY  ","082","VEH HID   ","","","","","02","NO-YIELD","40","VIEW OBS","","","","","False","False","False","False","False","8","100,001 to 200,000","3","URBAN CITY STREET ","","","","1","02C","58_120551","855.660605024118","False","2017-08-17 14:46:49","2","0","0","0","2","2","0","2","0","0","0","0","0","0","0","0","0","0","0","4","4","4","0","0","0","0","0","0","0","0","0","N"
"1669370","00110","2016-04-07 00:00:00","04","07","2016","5","21","9P ","33","Wasco","210","The Dalles","81","THE DLLS UA    ","18","U MN-COL","False","","","","","","","","","","","45","36","29.860000000000000","-121","12","53.480000000000000","45.608294444444000","-121.214855555555000","","","","","00116  ","W KINGSLEY ST               ","","08013  ","W 13TH ST                   ","","1","0","8","","25","1","INTER   ","True","3","3-LEG  ","False","False","False","","0","","","06","8","FIX OBJ   ","9","FIX     ","4","INJ","1","CLR ","1","DRY ","2","DLIT","004","STOP SIGN ","True","3","CITY  ","072","OTHER WALL","092","PHANTOM   ","129","HILL INV  ","31","RACING  ","08","IMP-TURN","30","SPEED   ","0","0","False","False","False","True","False","5","10,001 to 25,000","3","URBAN CITY STREET ","","","","4","09 ","26_33001698","0","False","2017-08-28 15:17:58","1","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","1","0","0","0","0","0","0","0","N"
"1670129","02874","2016-11-17 00:00:00","11","17","2016","5","17","5P ","15","Jackson","132","Medford","44","MEDFORD UA     ","16","U MN-ART","False","","","","","","","","","","","42","19","6.930000000000000","-122","53","23.590000000000000","42.318591666666667","-122.889886111110333","","","","","00417  ","COLUMBUS AVE                ","","01922  ","PRUNE ST                    ","","1","0","1","","35","1","INTER   ","False","1","CROSS  ","False","False","False","","0","","","06","E","S-1STOP   ","3","REAR    ","4","INJ","1","CLR ","1","DRY ","3","DARK","004","STOP SIGN ","True","3","CITY  ","013","FORCED    ","","","","","07","TOO-CLOS","","","","","","","False","False","False","False","False","7","50,001 to 100,000","3","URBAN CITY STREET ","","","","3","08 ","142_6597","0","False","2017-08-17 16:47:15","4","0","0","0","1","1","0","4","0","0","0","0","0","0","0","0","0","0","0","5","5","5","0","0","0","0","0","0","0","0","1","N"
"1670163","02216","2016-05-16 00:00:00","05","16","2016","2","15","3P ","03","Clackamas","140","Molalla","46","MOLALLA UA     ","16","U MN-ART","False","161","  ","WOODBURN-ESTACADA","1","0","MN","0","R","","016100100S00","45","8","58.310000000000000","-122","35","45.240000000000000","45.149530555555333","-122.595899999999333","","","","","01501  ","MAIN ST                     ","","01801  ","ONA WAY                     ","","1","","4","11.82","35","3","STRGHT  ","False","","","False","False","False","2","","0","NONE ","04","E","S-1STOP   ","3","REAR    ","4","INJ","2","CLD ","1","DRY ","1","DAY ","099","UNKNOWN   ","True","0","NONE  ","","","","","","","29","F AVOID ","","","","","","","False","False","False","False","False","4","5,001 to 10,000","4","URBAN HWY SYSTEM","OR","211  ","211       ","1","02C","293_12837","51.3517699698102","False","2017-08-17 17:32:12","2","0","0","0","1","1","0","2","0","0","0","0","0","0","0","0","0","0","0","3","3","3","0","0","0","0","0","0","0","0","1","N"
"1670172","00512","2016-05-07 00:00:00","05","07","2016","7","13","1P ","36","Yamhill","","","","","07","R MJ-COL","False","155","  ","AMITY-DAYTON","1","0","MN","0","R","","015500100S00","45","11","47.410000000000000","-123","6","42.100000000000000","45.196502777777333","-123.111694444444000","","","","","","                            ","","","                            ","","","","9","6.71","55","1","INTER   ","False","3","3-LEG  ","False","False","False","","1","","","04","H","O-1 L-TURN","6","TURN    ","4","INJ","1","CLR ","1","DRY ","1","DAY ","004","STOP SIGN ","True","1","STATE ","","","","","","","02","NO-YIELD","08","IMP-TURN","","","0","0","False","False","False","False","False","","","5","RURAL HWY SYSTEM","OR","233  ","233       ","2","03 ","293_15746","0","False","2017-06-20 08:58:10","2","0","1","1","2","4","0","2","0","0","0","0","0","0","0","0","0","0","0","6","6","6","0","0","0","0","0","0","0","0","0","N"
"1670197","06351","2016-06-02 00:00:00","06","02","2016","5","21","9P ","26","Multnomah","247","Portland SW","57","PORTLAND UA    ","19","U LOCAL ","False","","","","","","","","","","","45","28","5.950000000000000","-122","42","50.890000000000000","45.468319444443667","-122.714136111111000","","","","","05036  ","SW 36TH AVE                 ","","02334  ","SW TROY ST                  ","","1","50","1","","20","3","STRGHT  ","True","","","False","False","False","2","","0","NONE ","06","2","PRKD MV   ","2","HEAD    ","4","INJ","1","CLR ","1","DRY ","5","DUSK","000","NONE      ","True","3","CITY  ","","","","","","","01","TOO-FAST","","","","","","","False","True","False","True","True","9","Over 200,000","1","PORTLAND CITY STREET","","","","1","02B","58_151230","134.356760842142","False","2017-08-28 15:58:32","3","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","1","0","0","0","0","0","0","0","Y"
"1670206","00543","2016-04-12 00:00:00","04","12","2016","3","15","3P ","22","Linn","207","Sweet Home","79","SWEETHOM UA    ","14","U PR-ART","True","016","  ","SANTIAM","1","0","MN","0","R","","001600100S00","44","23","52.010000000000000","-122","44","12.700000000000000","44.397780555555333","-122.736861111110333","","","","","01501  ","MAIN ST                     ","","01004  ","HOLLEY RD                   ","","1","","7","27.02","35","2","ALLEY   ","True","","","False","False","False","4","","0","NONE ","08","2","PRKD MV   ","6","TURN    ","4","INJ","2","CLD ","1","DRY ","1","DAY ","000","NONE      ","True","3","CITY  ","","","","","","","08","IMP-TURN","","","","","0","0","False","False","False","False","False","4","5,001 to 10,000","4","URBAN HWY SYSTEM","US","20   ","US 20     ","2","04 ","293_11132","777.157556074668","False","2017-08-28 15:17:58","2","0","0","0","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","2","2","2","0","0","0","0","0","0","0","0","0","N"
"1670231","06711","2016-06-09 00:00:00","06","09","2016","5","11","11A","26","Multnomah","83","Gresham","57","PORTLAND UA    ","16","U MN-ART","False","","","","","","","","","","","45","29","13.400000000000000","-122","26","52.400000000000000","45.487055555555333","-122.447888888888333","","","","","02301  ","SW TOWLE AVE                ","","08614  ","SW 14TH ST                  ","","1","0","3","","","1","INTER   ","False","3","3-LEG  ","False","False","False","","0","","","06","E","S-1STOP   ","3","REAR    ","4","INJ","3","RAIN","2","WET ","1","DAY ","004","STOP SIGN ","True","5","NO RPT","129","HILL INV  ","","","","","01","TOO-FAST","29","F AVOID ","","","","","False","False","False","True","False","8","100,001 to 200,000","3","URBAN CITY STREET ","","","","1","02C","58_126196","0","False","2017-08-17 14:46:49","2","0","0","0","2","2","0","1","0","0","0","0","0","0","0","0","0","0","0","3","3","3","0","0","0","0","0","0","0","0","2","N"
"1669407","01299","2016-04-11 00:00:00","04","11","2016","2","07","7A ","20","Lane","","","25","EUGN-SPR UA    ","14","U PR-ART","True","091","  ","PACIFIC HIGHWAY WEST","1","0","MN","0","R","","009100100S00","44","6","11.540000000000000","-123","10","19.670000000000000","44.103205555555000","-123.172130555554667","","","","","","                            ","","","                            ","","","","0","117.9","55","3","STRGHT  ","False","","","True","False","False","4","","0","NONE ","06","E","S-1STOP   ","3","REAR    ","4","INJ","1","CLR ","1","DRY ","1","DAY ","001","TRF SIGNAL","True","0","NONE  ","","","","","","","29","F AVOID ","","","","","0","0","False","False","False","False","False","","","8","SUBURBAN HWY SYSTEM","OR","99   ","OR 99     ","2","05 ","293_19168","21.9700042380401","False","2017-06-14 08:56:20","2","0","0","0","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","2","2","1","0","1","0","0","0","0","0","0","0","N"
"1669422","04126","2016-06-23 00:00:00","06","23","2016","5","17","5P ","34","Washington","211","Tigard","57","PORTLAND UA    ","16","U MN-ART","False","","","","","","","","","","","45","24","15.450000000000000","-122","45","52.420000000000000","45.404291666666000","-122.764561111111000","","","","","00606  ","SW DURHAM RD                ","","05085  ","SW 85TH AVE                 ","","1","0","5","","35","1","INTER   ","False","1","CROSS  ","False","False","False","","0","","","06","E","S-1STOP   ","3","REAR    ","4","INJ","3","RAIN","2","WET ","1","DAY ","001","TRF SIGNAL","True","3","CITY  ","124","SLIPPERY  ","","","","","07","TOO-CLOS","","","","","0","0","False","False","False","False","False","6","25,001 to 50,000","3","URBAN CITY STREET ","","","","1","02B","58_215662","4961.57120000001","False","2017-08-28 15:17:58","2","0","0","0","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","2","2","2","0","0","0","0","0","0","0","0","0","N"
"1669424","00415","2016-04-09 00:00:00","04","09","2016","7","08","8A ","36","Yamhill","126","McMinnville","43","MCMINVL UA     ","14","U PR-ART","True","","","","","","","","","","","45","12","52.820000000000000","-123","11","8.240000000000000","45.214672222222000","-123.185622222221333","","","","","01401  ","LAFAYETTE AVE               ","","05011  ","11TH AVE                    ","","1","40","2","","","3","STRGHT  ","False","","","True","False","False","2","","0","NONE ","06","E","S-1STOP   ","3","REAR    ","4","INJ","1","CLR ","1","DRY ","1","DAY ","099","UNKNOWN   ","True","5","NO RPT","","","","","","","29","F AVOID ","","","","","","","False","False","False","False","False","6","25,001 to 50,000","3","URBAN CITY STREET ","","","","2","03 ","44_14803","56.1548183344544","False","2017-08-17 16:47:15","2","0","0","1","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","2","2","2","0","0","0","0","0","0","0","0","0","N"
