"CRASH_ID","SER_NO","CRASH_DT","CRASH_MO_NO","CRASH_DAY_NO","CRASH_YR_NO","CRASH_WK_DAY_CD","CRASH_HR_NO","CRASH_HR_SHORT_DESC","CNTY_ID","CNTY_NM","CITY_SECT_ID","CITY_SECT_NM","URB_AREA_CD","URB_AREA_SHORT_NM","FC_CD","FC_SHORT_DESC","NHS_FLG","HWY_NO","HWY_SFX_NO","HWY_MED_NM","RDWY_NO","HWY_COMPNT_CD","HWY_COMPNT_SHORT_DESC","MLGE_TYP_CD","MLGE_TYP_SHORT_DESC","RD_CON_NO","LRS_VAL","LAT_DEG_NO","LAT_MINUTE_NO","LAT_SEC_NO","LONGTD_DEG_NO","LONGTD_MINUTE_NO","LONGTD_SEC_NO","LAT_DD","LONGTD_DD","SPECL_JRSDCT_ID","SPECL_JRSDCT_SHORT_DESC","JRSDCT_GRP_CD","JRSDCT_GRP_LONG_DESC","AGY_ST_NO","ST_FULL_NM","RECRE_RD_NM","ISECT_AGY_ST_NO","ISECT_ST_FULL_NM","ISECT_RECRE_RD_NM","ISECT_SEQ_NO","FROM_ISECT_DSTNC_QTY","CMPSS_DIR_CD","MP_NO","POST_SPEED_LMT_VAL","RD_CHAR_CD","RD_CHAR_SHORT_DESC","OFF_RDWY_FLG","ISECT_TYP_CD","ISECT_TYP_SHORT_DESC","ISECT_REL_FLG","RNDABT_FLG","DRVWY_REL_FLG","LN_QTY","TURNG_LEG_QTY","MEDN_TYP_CD","MEDN_TYP_SHORT_DESC","IMPCT_LOC_CD","CRASH_TYP_CD","CRASH_TYP_SHORT_DESC","COLLIS_TYP_CD","COLLIS_TYP_SHORT_DESC","CRASH_SVRTY_CD","CRASH_SVRTY_SHORT_DESC","WTHR_COND_CD","WTHR_COND_SHORT_DESC","RD_SURF_COND_CD","RD_SURF_SHORT_DESC","LGT_COND_CD","LGT_COND_SHORT_DESC","TRAF_CNTL_DEVICE_CD","TRAF_CNTL_DEVICE_SHORT_DESC","TRAF_CNTL_FUNC_FLG","INVSTG_AGY_CD","INVSTG_AGY_SHORT_DESC","CRASH_EVNT_1_CD","CRASH_EVNT_1_SHORT_DESC","CRASH_EVNT_2_CD","CRASH_EVNT_2_SHORT_DESC","CRASH_EVNT_3_CD","CRASH_EVNT_3_SHORT_DESC","CRASH_CAUSE_1_CD","CRASH_CAUSE_1_SHORT_DESC","CRASH_CAUSE_2_CD","CRASH_CAUSE_2_SHORT_DESC","CRASH_CAUSE_3_CD","CRASH_CAUSE_3_SHORT_DESC","SCHL_ZONE_IND","WRK_ZONE_IND","ALCHL_INVLV_FLG","DRUG_INVLV_FLG","MJ_INVLV_FLG","CRASH_SPEED_INVLV_FLG","CRASH_HIT_RUN_FLG","POP_RNG_CD","POP_RNG_MED_DESC","RD_CNTL_CD","RD_CNTL_MED_DESC","RTE_TYP_CD","RTE_ID","RTE_NM","REG_ID","DIST_ID","SEG_MRK_ID","SEG_PT_LRS_MEAS","UNLOCT_FLG","CRASH_LAST_UD_DT","TOT_VHCL_CNT","TOT_FATAL_CNT","TOT_INJ_LVL_A_CNT","TOT_INJ_LVL_B_CNT","TOT_INJ_LVL_C_CNT","TOT_INJ_CNT","TOT_UNINJD_AGE00_04_CNT","TOT_UNINJD_PER_CNT","TOT_PED_CNT","TOT_PED_FATAL_CNT","TOT_PED_INJ_LVL_A_CNT","TOT_PED_INJ_CNT","TOT_PEDCYCL_CNT","TOT_PEDCYCL_FATAL_CNT","TOT_PEDCYCL_INJ_LVL_A_CNT","TOT_PEDCYCL_INJ_CNT","TOT_UNKNWN_CNT","TOT_UNKNWN_FATAL_CNT","TOT_UNKNWN_INJ_CNT","TOT_OCCUP_CNT","TOT_PER_INVLV_CNT","TOT_SFTY_EQUIP_USED_QTY","TOT_SFTY_EQUIP_UNUSED_QTY","TOT_SFTY_EQUIP_USE_UNKNOWN_QTY","TOT_PSNGR_VHCL_OCC_UNRESTRND_FATAL_CNT","TOT_MCYCLST_FATAL_CNT","TOT_MCYCLST_INJ_LVL_A_CNT","TOT_MCYCLST_INJ_CNT","TOT_MCYCLST_UNHELMTD_FATAL_CNT","TOT_ALCHL_IMPAIRED_DRVR_INV_FATAL_CNT","TOT_DRVR_AGE_01_20_CNT","LANE_RDWY_DPRT_CRASH_FLG"
"1619292","12764","2015-11-15 00:00:00","11","15","2015","1","17","5P ","26","Multnomah","83","Gresham","57","PORTLAND UA    ","14","U PR-ART","True","","","","","","","","","","","45","29","37.270000000000000","-122","24","19.950000000000000","45.493686111110333","-122.405541666666000","","","","","00232  ","NE BURNSIDE RD              ","","01920  ","E POWELL BLVD               ","","1","0","3","","45","1","INTER   ","False","1","CROSS  ","False","False","False","","0","","","06","E","S-1STOP   ","3","REAR    ","4","INJ","2","CLD ","0","UNK ","2","DLIT","001","TRF SIGNAL","True","3","CITY  ","","","","","","","33","RECKLESS","","","","","0","0","True","False","False","False","False","8","100,001 to 200,000","3","URBAN CITY STREET ","","","","1","02C","58_124333","1253.2878","False","2016-05-31 10:48:18","2","0","0","1","2","3","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","2","1","0","0","0","0","0","0","0","0","N"
"1619309","00424","2015-03-04 00:00:00","03","04","2015","4","12","12P","15","Jackson","132","Medford","44","MEDFORD UA     ","14","U PR-ART","True","","","","","","","","","","","42","20","22.360000000000000","-122","52","36.270000000000000","42.339544444444333","-122.876741666666667","","","","","02105  ","RIVERSIDE AVE               ","","02703  ","WALNUT ST                   ","","1","0","2","","","1","INTER   ","False","3","3-LEG  ","False","False","True","","0","","","06","6","BIKE      ","6","TURN    ","4","INJ","1","CLR ","1","DRY ","1","DAY ","099","UNKNOWN   ","True","3","CITY  ","110","N-MTR     ","","","","","18","IN RDWY ","12","OTHER   ","02","NO-YIELD","0","0","False","False","False","False","False","7","50,001 to 100,000","3","URBAN CITY STREET ","","","","3","08 ","142_4270","241.7907","False","2016-05-31 11:12:27","1","0","0","1","0","1","0","1","0","0","0","0","1","0","0","1","0","0","0","1","2","2","0","0","0","0","0","0","0","0","0","N"
"1619346","12948","2015-11-19 00:00:00","11","19","2015","5","09","9A ","26","Multnomah","245","Portland SE","57","PORTLAND UA    ","14","U PR-ART","True","026","  ","MT. HOOD","1","0","MN","0","R","","002600100S00","45","29","36.260000000000000","-122","29","23.900000000000000","45.493405555555333","-122.489972222221333","","","","","01940  ","SE POWELL BLVD              ","","05168  ","SE 168TH AVE                ","","1","","9","9.61","35","1","INTER   ","False","1","CROSS  ","False","False","False","","0","","","01","B","ANGL-OTH  ","1","ANGL    ","4","INJ","1","CLR ","2","WET ","1","DAY ","004","STOP SIGN ","True","0","NONE  ","","","","","","","02","NO-YIELD","","","","","","","False","False","False","False","False","9","Over 200,000","2","PORTLAND HWY SYSTEM","US","26   ","US 26     ","1","02B","293_17396","0","False","2016-05-31 11:39:06","2","0","0","1","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","2","2","1","0","1","0","0","0","0","0","0","0","N"
"1619360","02518","2015-07-31 00:00:00","07","31","2015","6","14","2P ","20","Lane","109","Junction City","36","JUNCTN-CITY UA ","16","U MN-ART","False","091","  ","PACIFIC HIGHWAY WEST","1","0","MN","0","R","","009100100S00","44","11","34.900000000000000","-123","12","9.730000000000000","44.193027777777333","-123.202702777777000","","","","","00112  ","MAPLETON-JCT CTY HY         ","","01901  ","PACIFIC HY 99W              ","","1","","1","111.28","55","1","INTER   ","False","1","CROSS  ","False","False","False","","0","","","06","E","S-1STOP   ","3","REAR    ","4","INJ","1","CLR ","1","DRY ","1","DAY ","001","TRF SIGNAL","True","0","NONE  ","","","","","","","29","F AVOID ","","","","","0","0","False","False","False","False","False","4","5,001 to 10,000","4","URBAN HWY SYSTEM","OR","99   ","OR 99     ","2","05 ","293_8015","355.5019","False","2016-05-31 10:56:51","3","0","0","0","1","1","0","2","0","0","0","0","0","0","0","0","0","0","0","3","3","2","0","1","0","0","0","0","0","0","0","N"
"1619377","12954","2015-11-19 00:00:00","11","19","2015","5","19","7P ","26","Multnomah","83","Gresham","57","PORTLAND UA    ","19","U LOCAL ","False","","","","","","","","","","","45","31","19.480000000000000","-122","27","51.320000000000000","45.522077777777667","-122.464255555555000","","","","","05193  ","NE 193RD AVE                ","","00425  ","NE COUCH ST                 ","","1","500","5","","25","3","STRGHT  ","True","","","False","False","False","2","","0","NONE ","08","2","PRKD MV   ","3","REAR    ","4","INJ","1","CLR ","2","WET ","3","DARK","099","UNKNOWN   ","True","3","CITY  ","","","","","","","27","INATTENT","29","F AVOID ","","","0","0","False","False","False","False","False","8","100,001 to 200,000","3","URBAN CITY STREET ","","","","1","02B","58_139207","44.03973076","False","2016-05-31 10:48:18","2","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","0","0","0","0","0","0","0","0","Y"
"1619289","00148","2015-03-04 00:00:00","03","04","2015","4","15","3P ","02","Benton","","","","","06","R MN-ART","False","027","  ","ALSEA","1","0","MN","0","R","","002700100S00","44","23","16.910000000000000","-123","34","55.830000000000000","44.388030555555333","-123.582174999999667","","","","","","                            ","","","                            ","","","","0","40.75","55","3","STRGHT  ","True","","","False","False","False","2","","0","NONE ","06","8","FIX OBJ   ","9","FIX     ","4","INJ","1","CLR ","1","DRY ","1","DAY ","099","UNKNOWN   ","True","2","COUNTY","079","DITCH     ","010","SUB OTRN  ","","","27","INATTENT","","","","","0","0","False","False","False","False","False","","","5","RURAL HWY SYSTEM","OR","34   ","OR 34     ","2","04 ","293_15160","3748.97082124","False","2016-04-01 08:55:44","1","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","Y"
"1619323","00928","2015-07-01 00:00:00","07","01","2015","4","18","6P ","09","Deschutes","173","Redmond","63","REDMOND UA     ","16","U MN-ART","False","","","","","","","","","","","44","14","32.380000000000000","-121","12","7.120000000000000","44.242327777777333","-121.201977777777000","","","","","00137  ","GREENS BLVD                 ","","00401  ","CANAL BLVD                  ","","1","0","2","","35","1","INTER   ","False","1","CROSS  ","False","False","False","","0","","","06","E","S-1STOP   ","3","REAR    ","4","INJ","1","CLR ","1","DRY ","1","DAY ","004","STOP SIGN ","True","3","CITY  ","","","","","","","07","TOO-CLOS","","","","","0","0","False","False","False","False","False","6","25,001 to 50,000","3","URBAN CITY STREET ","","","","4","10 ","11_10003608","973.8384","False","2016-05-31 11:44:19","2","0","0","1","0","1","0","2","0","0","0","0","0","0","0","0","0","0","0","3","3","3","0","0","0","0","0","0","0","0","1","N"
"1619332","00524","2015-08-02 00:00:00","08","02","2015","1","01","1A ","30","Umatilla","218","Umatilla","33","HERMSTON UA    ","14","U PR-ART","True","002","  ","COLUMBIA RIVER","1","0","MN","0","R","","000200100S00","45","55","4.850000000000000","-119","18","20.350000000000000","45.918013888888667","-119.305652777777000","","","","","00406  ","COLUMBIA RIVER HY           ","","02401  ","UMATILLA-STANFLD HY         ","","1","","1","184.87","45","1","INTER   ","True","1","CROSS  ","False","False","False","","1","","","06","8","FIX OBJ   ","9","FIX     ","4","INJ","1","CLR ","1","DRY ","2","DLIT","001","TRF SIGNAL","True","1","STATE ","040","CURB      ","062","TREE      ","","","01","TOO-FAST","08","IMP-TURN","","","0","0","False","False","False","True","False","4","5,001 to 10,000","4","URBAN HWY SYSTEM","US","730  ","US 730    ","5","12 ","293_3912","373.7324","False","2016-05-31 12:30:13","1","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","N"
"1619357","12828","2015-11-17 00:00:00","11","17","2015","3","22","10P","26","Multnomah","83","Gresham","57","PORTLAND UA    ","14","U PR-ART","True","","","","","","","","","","","45","31","8.970000000000000","-122","28","37.680000000000000","45.519158333332667","-122.477133333332667","","","","","02218  ","NW STARK ST                 ","","05181  ","NE 181ST AVE                ","","1","0","1","","40","1","INTER   ","False","1","CROSS  ","False","False","False","","0","","","06","E","S-1STOP   ","3","REAR    ","4","INJ","2","CLD ","1","DRY ","2","DLIT","001","TRF SIGNAL","True","3","CITY  ","013","FORCED    ","","","","","29","F AVOID ","","","","","0","0","False","False","False","False","False","8","100,001 to 200,000","3","URBAN CITY STREET ","","","","1","02B","58_116305","0","False","2016-05-31 10:48:18","3","0","0","0","2","2","0","2","0","0","0","0","0","0","0","0","0","0","0","4","4","4","0","0","0","0","0","0","0","0","0","N"
"1619366","12454","2015-11-09 00:00:00","11","09","2015","2","08","8A ","26","Multnomah","243","Portland NE","57","PORTLAND UA    ","16","U MN-ART","False","","","","","","","","","","","45","33","45.730000000000000","-122","35","31.030000000000000","45.562702777777000","-122.591952777777333","","","","","01311  ","NE KILLINGSWORTH ST         ","","01432  ","NE LOMBARD ST               ","","1","259","7","","","2","ALLEY   ","False","","","False","False","False","2","","0","NONE ","07","B","ANGL-OTH  ","6","TURN    ","4","INJ","3","RAIN","2","WET ","4","DAWN","099","UNKNOWN   ","True","5","NO RPT","","","","","","","02","NO-YIELD","","","","","","","False","False","False","False","False","9","Over 200,000","1","PORTLAND CITY STREET","","","","1","02B","58_500837","0.00366558","False","2016-05-31 11:39:03","2","0","0","0","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","2","0","0","0","0","0","0","1","N"
"1619391","00956","2015-07-04 00:00:00","07","04","2015","7","14","2P ","09","Deschutes","252","La Pine","","","02","R PR-ART","True","004","  ","THE DALLES-CALIFORNIA","1","0","MN","0","R","","000400100S00","43","42","22.170000000000000","-121","28","32.660000000000000","43.706158333333000","-121.475738888888667","","","","","02101  ","ROSLAND RD                  ","","02301  ","THE DALLES-CAL HY           ","","1","","9","165.03","50","1","INTER   ","False","3","3-LEG  ","False","False","False","","0","","","02","B","ANGL-OTH  ","1","ANGL    ","4","INJ","1","CLR ","1","DRY ","1","DAY ","004","STOP SIGN ","True","1","STATE ","087","FIRE/EXP  ","010","SUB OTRN  ","082","VEH HID   ","02","NO-YIELD","","","","","0","0","False","False","False","False","False","2","1,001 to 2,500","5","RURAL HWY SYSTEM","US","97   ","US 97     ","4","10 ","293_22662","2128.8825","False","2016-05-31 10:58:45","2","0","0","3","0","3","0","1","0","0","0","0","0","0","0","0","0","0","0","4","4","1","3","0","0","0","0","0","0","0","0","N"
"1619243","00135","2015-02-28 00:00:00","02","28","2015","7","09","9A ","02","Benton","42","Corvallis","19","CORVALIS UA    ","16","U MN-ART","False","","","","","","","","","","","44","35","37.620000000000000","-123","15","45.230000000000000","44.593783333333333","-123.262563888888000","","","","","01009  ","HIGHLAND DR                 ","","02603  ","WALNUT BLVD                 ","","1","0","7","","","1","INTER   ","False","1","CROSS  ","False","False","False","","0","","","06","E","S-1STOP   ","3","REAR    ","4","INJ","1","CLR ","1","DRY ","1","DAY ","001","TRF SIGNAL","True","0","NONE  ","","","","","","","29","F AVOID ","","","","","","","False","False","False","False","False","7","50,001 to 100,000","3","URBAN CITY STREET ","","","","2","04 ","9_2149","373.6731","False","2016-05-31 12:49:11","2","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","2","0","0","0","0","0","0","0","0","0","N"
"1619294","02498","2015-07-29 00:00:00","07","29","2015","4","10","10A","20","Lane","","","","","02","R PR-ART","True","018","  ","WILLAMETTE","1","0","MN","0","R","","001800100S00","43","36","39.020000000000000","-122","7","20.960000000000000","43.610838888888000","-122.122488888888667","","","","","","                            ","","","                            ","","","","0","56.8","55","5","CURVE   ","False","","","False","False","False","3","","0","NONE ","05","E","S-1STOP   ","3","REAR    ","4","INJ","1","CLR ","1","DRY ","1","DAY ","092","EMR SGN/FL","True","1","STATE ","","","","","","","07","TOO-CLOS","","","","","0","1","False","False","False","False","False","","","5","RURAL HWY SYSTEM","OR","58   ","OR 58     ","2","05 ","293_20248","15259.8960792","False","2016-04-01 08:55:45","2","0","0","0","5","5","0","1","0","0","0","0","0","0","0","0","0","0","0","6","6","6","0","0","0","0","0","0","0","0","0","N"
"1619329","12440","2015-11-08 00:00:00","11","08","2015","1","07","7A ","26","Multnomah","245","Portland SE","57","PORTLAND UA    ","19","U LOCAL ","False","","","","","","","","","","","45","30","25.770000000000000","-122","35","13.910000000000000","45.507158333333000","-122.587197222221333","","","","","00932  ","SE GRANT ST                 ","","05075  ","SE 75TH AVE                 ","","1","209","7","","","2","ALLEY   ","True","","","False","False","False","2","","0","NONE ","07","2","PRKD MV   ","-","BACK    ","4","INJ","1","CLR ","1","DRY ","4","DAWN","099","UNKNOWN   ","True","0","NONE  ","","","","","","","08","IMP-TURN","","","","","","","False","False","False","False","False","9","Over 200,000","1","PORTLAND CITY STREET","","","","1","02B","58_194456","435.69701467","False","2016-05-31 11:39:06","2","0","0","0","1","1","0","3","0","0","0","0","0","0","0","0","0","0","0","4","4","3","0","1","0","0","0","0","0","0","0","Y"
"1619343","80946","2015-07-03 00:00:00","07","03","2015","6","23","11P","18","Klamath","","","","","02","R PR-ART","True","004","  ","THE DALLES-CALIFORNIA","1","0","MN","0","R","","000400100S00","43","26","29.380000000000000","-121","42","36.090000000000000","43.441494444444333","-121.710025000000000","","","","","","                            ","","","                            ","","","","0","187","","3","STRGHT  ","False","","","False","False","False","2","","0","NONE ","04","7","ANIMAL    ","&","OTH     ","4","INJ","1","CLR ","1","DRY ","3","DARK","099","UNKNOWN   ","True","0","NONE  ","035","DEER ELK  ","","","","","12","OTHER   ","","","","","","","False","False","False","False","False","","","5","RURAL HWY SYSTEM","US","97   ","US 97     ","4","10 ","293_14946","160.72081602","False","2016-04-01 08:55:52","1","0","0","0","1","1","1","3","0","0","0","0","0","0","0","0","0","0","0","4","4","0","0","4","0","0","0","0","0","0","0","N"
"1619394","12845","2015-11-17 00:00:00","11","17","2015","3","18","6P ","26","Multnomah","242","Portland N","57","PORTLAND UA    ","17","U MJ-COL","False","","","","","","","","","","","45","35","22.820000000000000","-122","43","16.000000000000000","45.589672222221333","-122.721111111110667","","","","","01711  ","N NEWARK ST                 ","","01939  ","N PORTSMOUTH AVE            ","","1","0","9","","","1","INTER   ","False","1","CROSS  ","False","False","False","","0","","","01","H","O-1 L-TURN","6","TURN    ","4","INJ","3","RAIN","2","WET ","3","DARK","004","STOP SIGN ","True","0","NONE  ","","","","","","","02","NO-YIELD","","","","","","","False","False","False","False","False","9","Over 200,000","1","PORTLAND CITY STREET","","","","1","02B","58_101981","0","False","2016-05-31 11:39:01","2","0","0","0","1","1","0","2","0","0","0","0","0","0","0","0","0","0","0","3","3","2","0","1","0","0","0","0","0","0","1","N"
"1619429","00382","2015-08-02 00:00:00","08","02","2015","1","13","1P ","04","Clatsop","","","","","07","R MJ-COL","False","102","  ","NEHALEM","1","0","MN","0","R","","010200100S00","46","5","58.640000000000000","-123","45","28.730000000000000","46.099622222221333","-123.757980555555000","","","","","","                            ","","","                            ","","","","0","9.38","55","2","ALLEY   ","False","","","False","False","True","2","","0","NONE ","04","H","O-1 L-TURN","6","TURN    ","4","INJ","1","CLR ","1","DRY ","1","DAY ","099","UNKNOWN   ","True","5","NO RPT","128","CURVE INV ","","","","","02","NO-YIELD","","","","","","","False","False","False","False","False","","","5","RURAL HWY SYSTEM","OR","202  ","202       ","2","01 ","293_16533","11691.68696477","False","2016-04-01 08:56:03","2","0","0","0","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","2","2","1","0","1","0","0","0","0","0","0","1","N"
"1621372","81269","2015-08-30 00:00:00","08","30","2015","1","11","11A","16","Jefferson","","","","","02","R PR-ART","True","016","  ","SANTIAM","1","0","MN","0","R","","001600100S00","44","25","25.900000000000000","-121","50","7.810000000000000","44.423861111110667","-121.835502777777333","","","","","","                            ","","","                            ","","","","0","81.31","55","5","CURVE   ","False","","","False","False","False","3","","0","NONE ","05","G","O-STRGHT  ","2","HEAD    ","4","INJ","3","RAIN","2","WET ","1","DAY ","099","UNKNOWN   ","True","1","STATE ","124","SLIPPERY  ","129","HILL INV  ","","","01","TOO-FAST","05","LEFT-CTR","","","0","0","False","False","False","True","False","","","5","RURAL HWY SYSTEM","US","20   ","US 20     ","2","03 ","293_11138","1644.1459235","False","2016-04-15 08:41:43","2","0","0","3","1","4","0","0","0","0","0","0","0","0","0","0","0","0","0","4","4","4","0","0","0","0","0","0","0","0","0","Y"
"1621427","14243","2015-12-15 00:00:00","12","15","2015","3","17","5P ","26","Multnomah","249","Portland NW","57","PORTLAND UA    ","14","U PR-ART","True","092","  ","LOWER COLUMBIA RIVER","1","0","MN","0","R","","009200100S00","45","33","16.600000000000000","-122","43","56.700000000000000","45.554611111111000","-122.732416666666667","","","","","02703  ","NW YEON AVE                 ","","01317  ","NW KITTRIDGE AVE            ","","1","","4","3.87","40","3","STRGHT  ","False","","","True","False","False","4","","0","NONE ","03","E","S-1STOP   ","3","REAR    ","4","INJ","1","CLR ","1","DRY ","2","DLIT","099","UNKNOWN   ","True","5","NO RPT","013","FORCED    ","","","","","29","F AVOID ","","","","","","","False","False","False","False","False","9","Over 200,000","2","PORTLAND HWY SYSTEM","US","30   ","US 30     ","1","02B","293_20098","321.85151664","False","2016-08-08 12:37:46","3","0","0","0","1","1","0","2","0","0","0","0","0","0","0","0","0","0","0","3","3","1","1","1","0","0","0","0","0","0","0","N"
"1621436","04213","2015-10-31 00:00:00","10","31","2015","7","16","4P ","24","Marion","","","67","SALEM-KZ UA    ","14","U PR-ART","True","","","","","","","","","","","44","56","12.840000000000000","-122","58","59.010000000000000","44.936899999999333","-122.983058333332667","","","","","00093B ","LANCASTER DR NE             ","","","                            ","","","","0","1.64","","3","STRGHT  ","False","","","False","False","False","4","","0","NONE ","03","E","S-1STOP   ","3","REAR    ","4","INJ","3","RAIN","2","WET ","1","DAY ","099","UNKNOWN   ","True","0","NONE  ","013","FORCED    ","","","","","07","TOO-CLOS","","","","","","","False","False","False","False","False","","","9","SUBURBAN COUNTY ROAD","","","","2","03 ","53_10010743","3265.3841928","False","2016-04-15 08:41:53","3","0","0","0","1","1","0","2","0","0","0","0","0","0","0","0","0","0","0","3","3","1","0","2","0","0","0","0","0","0","0","N"
"1621461","14155","2015-12-14 00:00:00","12","14","2015","2","14","2P ","26","Multnomah","","","57","PORTLAND UA    ","16","U MN-ART","False","","","","","","","","","","","45","29","51.960000000000000","-122","44","23.510000000000000","45.497766666666333","-122.739863888888333","","","","","01911  ","SW PATTON RD                ","","02213  ","SW SCHOLLS FERRY RD         ","","1","0","9","","","1","INTER   ","False","3","3-LEG  ","False","False","False","","0","","","03","E","S-1STOP   ","3","REAR    ","4","INJ","3","RAIN","2","WET ","1","DAY ","001","TRF SIGNAL","True","0","NONE  ","","","","","","","29","F AVOID ","","","","","","","False","False","False","False","False","","","9","SUBURBAN COUNTY ROAD","","","","1","02B","58_121562","0","False","2016-04-15 08:41:56","2","0","0","0","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","2","2","1","0","1","0","0","0","0","0","0","0","N"
"1621470","07487","2015-12-08 00:00:00","12","08","2015","3","09","9A ","34","Washington","92","Hillsboro","57","PORTLAND UA    ","16","U MN-ART","False","","","","","","","","","","","45","31","18.300000000000000","-122","56","12.490000000000000","45.521749999999667","-122.936802777777333","","","","","00224  ","NE BROOKWOOD PKY            ","","00191  ","NE IHLY WAY                 ","","1","20","5","","45","3","STRGHT  ","False","","","False","False","False","2","","0","NONE ","06","G","O-STRGHT  ","&","OTH     ","4","INJ","3","RAIN","2","WET ","1","DAY ","099","UNKNOWN   ","True","3","CITY  ","080","OBJ FRM MV","025","WHEELOFF  ","","","26","PHANTOM ","","","","","0","0","False","False","False","False","False","7","50,001 to 100,000","3","URBAN CITY STREET ","","","","1","02B","58_280543","669.2007415","False","2016-05-31 10:50:19","2","0","0","0","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","2","2","2","0","0","0","0","0","0","0","0","0","N"
"1621495","08230","2015-10-07 00:00:00","10","07","2015","4","08","8A ","34","Washington","92","Hillsboro","57","PORTLAND UA    ","14","U PR-ART","True","029","  ","TUALATIN VALLEY","1","0","MN","0","R","","002900100S00","45","30","22.060000000000000","-122","57","34.280000000000000","45.506127777777000","-122.959522222222000","","","","","02301  ","SE TUALATIN VALLEY HY       ","","01507  ","SE MINTER BRIDGE RD         ","","1","","4","11.19","35","3","STRGHT  ","False","","","False","False","False","4","","0","NONE ","06","E","S-1STOP   ","3","REAR    ","4","INJ","3","RAIN","2","WET ","1","DAY ","099","UNKNOWN   ","True","3","CITY  ","","","","","","","07","TOO-CLOS","","","","","0","0","False","False","False","False","False","7","50,001 to 100,000","4","URBAN HWY SYSTEM","OR","8    ","OR 8      ","1","02B","293_13730","409.745957","False","2016-05-31 10:50:19","2","0","0","0","1","1","0","2","0","0","0","0","0","0","0","0","0","0","0","3","3","3","0","0","0","0","0","0","0","0","1","N"
"1619263","12924","2015-11-19 00:00:00","11","19","2015","5","14","2P ","26","Multnomah","243","Portland NE","57","PORTLAND UA    ","14","U PR-ART","True","","","","","","","","","","","45","34","7.610000000000000","-122","36","1.990000000000000","45.568780555554667","-122.600552777777000","","","","","00472  ","NE COLUMBIA BLVD            ","","05060  ","NE 60TH AVE                 ","","1","0","9","","","1","INTER   ","False","3","3-LEG  ","False","False","False","","0","","","02","B","ANGL-OTH  ","1","ANGL    ","4","INJ","3","RAIN","2","WET ","1","DAY ","001","TRF SIGNAL","True","5","NO RPT","013","FORCED    ","","","","","04","DIS SIG ","","","","","","","False","False","False","False","False","9","Over 200,000","1","PORTLAND CITY STREET","","","","1","02B","58_133108","0","False","2016-05-31 11:39:03","4","0","0","1","1","2","0","2","0","0","0","0","0","0","0","0","0","0","0","4","4","4","0","0","0","0","0","0","0","0","1","N"
"1619306","00371","2015-07-26 00:00:00","07","26","2015","1","16","4P ","04","Clatsop","","","","","02","R PR-ART","True","092","  ","LOWER COLUMBIA RIVER","1","0","MN","0","R","","009200100S00","46","10","53.600000000000000","-123","45","5.020000000000000","46.181555555554667","-123.751394444444000","","","","","","                            ","","","                            ","","","","0","93.68","55","5","CURVE   ","True","","","False","False","False","2","","0","NONE ","06","8","FIX OBJ   ","9","FIX     ","4","INJ","1","CLR ","1","DRY ","1","DAY ","000","NONE      ","True","1","STATE ","079","DITCH     ","","","","","16","FATIGUE ","","","","","0","0","False","False","False","False","False","","","5","RURAL HWY SYSTEM","US","30   ","US 30     ","2","01 ","293_16669","2224.55165809","False","2016-04-01 08:55:47","1","0","0","1","0","1","1","2","0","0","0","0","0","0","0","0","0","0","0","3","3","3","0","0","0","0","0","0","0","0","0","Y"
"1619331","12939","2015-11-19 00:00:00","11","19","2015","5","13","1P ","26","Multnomah","83","Gresham","57","PORTLAND UA    ","17","U MJ-COL","False","","","","","","","","","","","45","30","52.580000000000000","-122","27","18.430000000000000","45.514605555555000","-122.455119444444000","","","","","05202  ","SE 202ND AVE                ","","00232  ","W BURNSIDE RD               ","","1","100","5","","","3","STRGHT  ","False","","","False","False","False","2","","0","NONE ","07","G","O-STRGHT  ","4","SS-M    ","4","INJ","3","RAIN","2","WET ","1","DAY ","099","UNKNOWN   ","True","5","NO RPT","","","","","","","10","OTHR-IMP","","","","","","","False","False","False","False","False","8","100,001 to 200,000","3","URBAN CITY STREET ","","","","1","02B","58_117914","254.60150206","False","2016-05-31 10:48:18","2","0","0","0","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","2","2","2","0","0","0","0","0","0","0","0","0","Y"
